date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:17:24	398618/398618	---M--	200	added ('OK')	image/png	etag:%224457cd754e5d017a%22	../wp-content/uploads/2019/02/Lar-renovado-Mayre-Banheiro-Pia.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/02/Lar-renovado-Mayre-Banheiro-Pia.png	(from https://nataliafaria.arq.br/lar-renovado-mayre/)
17:17:24	459522/459522	---M--	200	added ('OK')	image/png	etag:%2274cae2b75a2a1b46%22	../wp-content/uploads/2019/02/Lar-renovado-Mayre-Banheiro-Lustre.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/02/Lar-renovado-Mayre-Banheiro-Lustre.png	(from https://nataliafaria.arq.br/lar-renovado-mayre/)
17:17:25	340262/340262	---M--	200	added ('OK')	image/png	etag:%22542708f73f779c79%22	../wp-content/uploads/2019/02/Lar-renovado-Mayre-Banheiro-Prateleira.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/02/Lar-renovado-Mayre-Banheiro-Prateleira.png	(from https://nataliafaria.arq.br/lar-renovado-mayre/)
17:17:27	940/940	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e109f0d2b9ed8e119b66c65ee4e3f55d-gzip%22	https://nataliafaria.arq.br/primeiro-lar-thiago-e-flavia/feed/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/primeiro-lar-thiago-e-flavia/feed/index.html	(from https://nataliafaria.arq.br/primeiro-lar-thiago-e-flavia/)
17:17:27	46560/46560	---MCZ	200	added ('OK')	application/json	date:Wed,%2018%20Jan%202023%2020:18:10%20GMT	https://nataliafaria.arq.br/wp-json/wp/v2/posts/1246	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/wp-json/wp/v2/posts/1246.json	(from https://nataliafaria.arq.br/primeiro-lar-thiago-e-flavia/)
17:17:28	2831/2831	---MCZ	200	added ('OK')	application/json	date:Wed,%2018%20Jan%202023%2020:18:12%20GMT	https://nataliafaria.arq.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnataliafaria.arq.br%2Fprimeiro-lar-thiago-e-flavia%2F	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/wp-json/oembed/1.0/embed91fa.json	(from https://nataliafaria.arq.br/primeiro-lar-thiago-e-flavia/)
17:17:29	2898/2898	---M-Z	200	added ('OK')	text/xml	date:Wed,%2018%20Jan%202023%2020:18:13%20GMT	https://nataliafaria.arq.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnataliafaria.arq.br%2Fprimeiro-lar-thiago-e-flavia%2F&format=xml	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/wp-json/oembed/1.0/embed1ced	(from https://nataliafaria.arq.br/primeiro-lar-thiago-e-flavia/)
17:17:30	278767/278767	---M--	200	added ('OK')	image/png	etag:%2284e31804c027adb9%22	../wp-content/uploads/2019/03/Primeiro-lar-Thiago-e-Flavia-Sala-Escada.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/03/Primeiro-lar-Thiago-e-Flavia-Sala-Escada.png	(from https://nataliafaria.arq.br/primeiro-lar-thiago-e-flavia/)
17:17:30	546226/546226	---M--	200	added ('OK')	image/png	etag:%220ffbe85a07f15f2c%22	../wp-content/uploads/2019/03/Primeiro-lar-Thiago-e-Flavia-Sala-Estante.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/03/Primeiro-lar-Thiago-e-Flavia-Sala-Estante.png	(from https://nataliafaria.arq.br/primeiro-lar-thiago-e-flavia/)
17:17:30	233350/233350	---M--	200	added ('OK')	image/png	etag:%223aa56d044763771c%22	../wp-content/uploads/2019/03/Primeiro-lar-Thiago-e-Flavia-Quarto-Cama.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/03/Primeiro-lar-Thiago-e-Flavia-Quarto-Cama.png	(from https://nataliafaria.arq.br/primeiro-lar-thiago-e-flavia/)
17:17:30	269804/269804	---M--	200	added ('OK')	image/png	etag:%2205aad8537b7c4a7a%22	../wp-content/uploads/2019/03/Primeiro-lar-Thiago-e-Flavia-Quarto-Estante-Aberta.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/03/Primeiro-lar-Thiago-e-Flavia-Quarto-Estante-Aberta.png	(from https://nataliafaria.arq.br/primeiro-lar-thiago-e-flavia/)
17:17:31	280282/280282	---M--	200	added ('OK')	image/png	etag:%22fdee0ee62d702631%22	../wp-content/uploads/2019/03/Primeiro-lar-Thiago-e-Flavia-Quarto-Estante-Fechada.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/03/Primeiro-lar-Thiago-e-Flavia-Quarto-Estante-Fechada.png	(from https://nataliafaria.arq.br/primeiro-lar-thiago-e-flavia/)
17:17:32	209206/209206	---M--	200	added ('OK')	image/png	etag:%2280f99492ce0fd7fc%22	../wp-content/uploads/2019/03/Primeiro-lar-Thiago-e-Flavia-Quarto.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/03/Primeiro-lar-Thiago-e-Flavia-Quarto.png	(from https://nataliafaria.arq.br/primeiro-lar-thiago-e-flavia/)
17:17:32	51/51	---MCZ	200	added ('OK')	text/plain	date:Wed,%2018%20Jan%202023%2020:18:16%20GMT	https://fonts.googleapis.com/robots.txt		(from https://nataliafaria.arq.br/)
17:17:33	1383/1383	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Jan%202023%2020:18:17%20GMT	https://nataliafaria.arq.br/wp-content/plugins/bloom/css/fonts/ET-Bloom.eot?gd6mr8	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/wp-content/plugins/bloom/css/fonts/ET-Bloombb91.eot	(from https://nataliafaria.arq.br/wp-content/plugins/bloom/css/style.css?ver=1.3.12)
17:17:34	1383/1383	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Jan%202023%2020:18:18%20GMT	https://nataliafaria.arq.br/wp-content/plugins/bloom/css/fonts/ET-Bloom.eot?	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/wp-content/plugins/bloom/css/fonts/ET-Bloomd41d.eot	(from https://nataliafaria.arq.br/wp-content/plugins/bloom/css/style.css?ver=1.3.12)
17:17:35	5932/5932	---M--	200	added ('OK')	font/woff	etag:%2262727a0e-172c%22	https://nataliafaria.arq.br/wp-content/plugins/bloom/css/fonts/ET-Bloom.woff?gd6mr8	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/wp-content/plugins/bloom/css/fonts/ET-Bloombb91.woff	(from https://nataliafaria.arq.br/wp-content/plugins/bloom/css/style.css?ver=1.3.12)
17:17:35	5856/5856	---M--	200	added ('OK')	application/octet-stream	etag:%2262727a0e-16e0%22	https://nataliafaria.arq.br/wp-content/plugins/bloom/css/fonts/ET-Bloom.ttf?gd6mr8	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/wp-content/plugins/bloom/css/fonts/ET-Bloombb91.ttf	(from https://nataliafaria.arq.br/wp-content/plugins/bloom/css/style.css?ver=1.3.12)
17:17:36	18356/18356	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262727a0e-47b4%22	https://nataliafaria.arq.br/wp-content/plugins/bloom/css/fonts/ET-Bloom.svg?gd6mr8	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/wp-content/plugins/bloom/css/fonts/ET-Bloombb91.svg	(from https://nataliafaria.arq.br/wp-content/plugins/bloom/css/style.css?ver=1.3.12)
17:17:36	1422/1422	---M--	200	added ('OK')	image/gif	etag:%2262727a0f-58e%22	https://nataliafaria.arq.br/wp-content/plugins/bloom/images/subscribe-loader.gif	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/wp-content/plugins/bloom/images/subscribe-loader.gif	(from https://nataliafaria.arq.br/wp-content/plugins/bloom/css/style.css?ver=1.3.12)
17:17:37	276/276	---M--	200	added ('OK')	image/png	etag:%2262727a0f-114%22	https://nataliafaria.arq.br/wp-content/plugins/bloom/images/checked.png	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/wp-content/plugins/bloom/images/checked.png	(from https://nataliafaria.arq.br/wp-content/plugins/bloom/css/style.css?ver=1.3.12)
17:17:38	238/238	---M--	200	added ('OK')	image/png	etag:%2262727a0f-ee%22	https://nataliafaria.arq.br/wp-content/plugins/bloom/images/checked_light.png	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/wp-content/plugins/bloom/images/checked_light.png	(from https://nataliafaria.arq.br/wp-content/plugins/bloom/css/style.css?ver=1.3.12)
17:17:38	27482/27482	---MCZ	200	added ('OK')	application/javascript	etag:W/%22625f397c-6b5a%22	https://nataliafaria.arq.br/wp-content/plugins/instagram-feed/js/sbi-scripts.min.js?ver=6.0.5	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/wp-content/plugins/instagram-feed/js/sbi-scripts.min52c7.js	(from https://nataliafaria.arq.br/)
17:17:38	8308/8308	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262727a0f-2074%22	https://nataliafaria.arq.br/wp-content/plugins/bloom/js/jquery.uniform.min.js?ver=1.3.12	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/wp-content/plugins/bloom/js/jquery.uniform.min9484.js	(from https://nataliafaria.arq.br/)
17:17:38	5166/5166	---M--	200	added ('OK')	image/png	etag:%224a8b167c-142e%22	https://s.gravatar.com/images/logo.png	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/images/logo.png	(from https://s.gravatar.com/dist/css/style.min.css?162)
17:17:38	13177/13177	---M--	200	added ('OK')	image/png	etag:%224ff5b728-3379%22	https://s.gravatar.com/images/user-logos.png?11	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/images/user-logos6512.png	(from https://s.gravatar.com/dist/css/style.min.css?162)
17:17:39	3358/3358	---M--	200	added ('OK')	image/png	etag:%224b15bdbb-d1e%22	https://s.gravatar.com/images/profile-delete-button.png	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/images/profile-delete-button.png	(from https://s.gravatar.com/dist/css/style.min.css?162)
17:17:39	2700/2700	---M--	200	added ('OK')	image/png	etag:%224c8d2305-a8c%22	https://s.gravatar.com/images/grav-tag.png	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/images/grav-tag.png	(from https://s.gravatar.com/dist/css/style.min.css?162)
17:17:39	4581/4581	---M--	200	added ('OK')	image/png	etag:%224c8fa056-11e5%22	https://s.gravatar.com/images/grav-tag-left.png	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/images/grav-tag-left.png	(from https://s.gravatar.com/dist/css/style.min.css?162)
17:17:39	2818/2818	---M--	200	added ('OK')	image/gif	etag:%224ca59413-b02%22	https://s.gravatar.com/images/grav-tag.gif	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/images/grav-tag.gif	(from https://s.gravatar.com/dist/css/style.min.css?162)
17:17:39	1283/1283	---M--	200	added ('OK')	image/png	etag:%224c90da2b-503%22	https://s.gravatar.com/images/pillicon.png	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/images/pillicon.png	(from https://s.gravatar.com/dist/css/style.min.css?162)
17:17:40	17215/17215	---M--	200	added ('OK')	image/jpeg	etag:%224ff61df8-433f%22	https://s.gravatar.com/images/videothumbnail.jpg	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/images/videothumbnail.jpg	(from https://s.gravatar.com/dist/css/style.min.css?162)
17:17:40	28642/28642	---M--	200	added ('OK')	image/png	etag:%224ff5b728-6fe2%22	https://s.gravatar.com/images/gravatar-sprite.png?11	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/images/gravatar-sprite6512.png	(from https://s.gravatar.com/dist/css/style.min.css?162)
17:17:41	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2020:18:24%20GMT	http://vaultpress.com/images/wpcc-logo.png	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/images/wpcc-logo.c1.delayed	(from https://s.gravatar.com/dist/css/style.min.css?162)
17:17:42	1292/1292	---M--	200	added ('OK')	image/png	etag:%225a131741-50c%22	https://vaultpress.com/images/wpcc-logo.png	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/images/wpcc-logo.png	(from https://s.gravatar.com/dist/css/style.min.css?162)
17:17:42	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2020:18:26%20GMT	http://vaultpress.com/images/wpcc-logo-2x.png	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/images/wpcc-logo-2x.png	(from https://s.gravatar.com/dist/css/style.min.css?162)
17:17:42	2135/2135	---M--	200	added ('OK')	image/png	etag:%225a131742-857%22	https://vaultpress.com/images/wpcc-logo-2x.png	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/images/wpcc-logo-2x.png	(from https://s.gravatar.com/dist/css/style.min.css?162)
17:17:42	63891/63891	---M--	200	added ('OK')	image/png	etag:%224ff75369-f993%22	https://s.gravatar.com/images/gravatar-sprite-2x.png?11	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/images/gravatar-sprite-2x6512.png	(from https://s.gravatar.com/dist/css/style.min.css?162)
17:17:43	56573/56573	---M--	200	added ('OK')	image/png	etag:%224ff5b728-dcfd%22	https://s.gravatar.com/images/user-logos-2x.png?11	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/images/user-logos-2x6512.png	(from https://s.gravatar.com/dist/css/style.min.css?162)
17:17:43	50642/50642	---M--	200	added ('OK')	image/jpeg	etag:%224ff61df8-c5d2%22	https://s.gravatar.com/images/videothumbnail-2x.jpg	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/images/videothumbnail-2x.jpg	(from https://s.gravatar.com/dist/css/style.min.css?162)
17:17:43	2981/2981	---M--	200	added ('OK')	image/png	etag:%224ffcad5e-ba5%22	https://s.gravatar.com/images/grav-tag-2x.png	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/images/grav-tag-2x.png	(from https://s.gravatar.com/dist/css/style.min.css?162)
17:17:43	3063/3063	---M--	200	added ('OK')	image/png	etag:%224ffcad5e-bf7%22	https://s.gravatar.com/images/grav-tag-left-2x.png	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/images/grav-tag-left-2x.png	(from https://s.gravatar.com/dist/css/style.min.css?162)
17:17:44	5237/5237	---M--	200	added ('OK')	image/gif	etag:%224ffcad5e-1475%22	https://s.gravatar.com/images/grav-tag-2x.gif	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/images/grav-tag-2x.gif	(from https://s.gravatar.com/dist/css/style.min.css?162)
17:17:44	4375/4375	---M--	200	added ('OK')	image/png	etag:%2248dabf0a-1117%22	http://secure.gravatar.com/js/jcarousel/skins/tango/next-horizontal.png	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/js/jcarousel/skins/tango/next-horizontal.png	(from http://secure.gravatar.com/js/jcarousel/skins/tango/skin.css)
17:17:44	4322/4322	---M--	200	added ('OK')	image/png	etag:%2248dabf0a-10e2%22	http://secure.gravatar.com/js/jcarousel/skins/tango/prev-horizontal.png	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/js/jcarousel/skins/tango/prev-horizontal.png	(from http://secure.gravatar.com/js/jcarousel/skins/tango/skin.css)
17:17:45	3817/3817	---M--	200	added ('OK')	image/png	etag:%2248dabf0a-ee9%22	http://secure.gravatar.com/js/jcarousel/skins/tango/next-vertical.png	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/js/jcarousel/skins/tango/next-vertical.png	(from http://secure.gravatar.com/js/jcarousel/skins/tango/skin.css)
17:17:45	3962/3962	---M--	200	added ('OK')	image/png	etag:%2248dabf0a-f7a%22	http://secure.gravatar.com/js/jcarousel/skins/tango/prev-vertical.png	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/js/jcarousel/skins/tango/prev-vertical.png	(from http://secure.gravatar.com/js/jcarousel/skins/tango/skin.css)
17:17:48	106065/106065	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261be9fdd-19e51%22	http://s0.wp.com/i/noticons/Noticons.svg	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/i/noticons/Noticons.svg	(from http://s0.wp.com/i/noticons/noticons.css)
17:17:48	29782/29782	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2260aef167-7456%22	http://s0.wp.com/i/noticons/Noticons.eot?	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/i/noticons/Noticonsd41d.eot	(from http://s0.wp.com/i/noticons/noticons.css)
17:17:49	29604/29604	---MCZ	200	added ('OK')	application/font-ttf	etag:W/%2261be9fdd-73a4%22	http://s0.wp.com/i/noticons/Noticons.ttf	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/i/noticons/Noticons.ttf	(from http://s0.wp.com/i/noticons/noticons.css)
17:17:49	36154/36154	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:18:31%20GMT	http://secure.gravatar.com/site/implement/hash/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/site/implement/hash/index.html	(from http://secure.gravatar.com/site/implement)
17:17:51	43108/43108	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:18:32%20GMT	http://secure.gravatar.com/site/implement/images/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/site/implement/images/index.html	(from http://secure.gravatar.com/site/implement)
17:17:51	37405/37405	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:18:32%20GMT	http://secure.gravatar.com/site/implement/profiles/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/site/implement/profiles/index.html	(from http://secure.gravatar.com/site/implement)
17:17:52	36382/36382	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:18:33%20GMT	http://secure.gravatar.com/site/implement/images/coldfusion/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/site/implement/images/coldfusion/index.html	(from http://secure.gravatar.com/site/implement)
17:17:52	35766/35766	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:18:34%20GMT	http://secure.gravatar.com/site/implement/images/django/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/site/implement/images/django/index.html	(from http://secure.gravatar.com/site/implement)
17:17:54	35914/35914	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:18:35%20GMT	http://secure.gravatar.com/site/implement/images/java/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/site/implement/images/java/index.html	(from http://secure.gravatar.com/site/implement)
17:17:55	40162/40162	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:18:35%20GMT	http://secure.gravatar.com/support/data-privacy	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/support/data-privacy.html	(from http://secure.gravatar.com/support/)
17:17:55	36809/36809	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:18:36%20GMT	http://secure.gravatar.com/site/implement/images/php/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/site/implement/images/php/index.html	(from http://secure.gravatar.com/site/implement)
17:17:55	35801/35801	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:18:36%20GMT	http://secure.gravatar.com/site/implement/images/perl/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/site/implement/images/perl/index.html	(from http://secure.gravatar.com/site/implement)
17:17:58	35175/35175	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:18:38%20GMT	http://secure.gravatar.com/site/implement/images/python/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/site/implement/images/python/index.html	(from http://secure.gravatar.com/site/implement)
17:17:59	35089/35089	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:18:40%20GMT	http://secure.gravatar.com/site/implement/images/ruby/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/site/implement/images/ruby/index.html	(from http://secure.gravatar.com/site/implement)
17:17:59	34312/34312	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:18:40%20GMT	http://secure.gravatar.com/site/implement/images/rails/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/site/implement/images/rails/index.html	(from http://secure.gravatar.com/site/implement)
17:17:59	35808/35808	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:18:40%20GMT	http://secure.gravatar.com/site/implement/images/libraries/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/site/implement/images/libraries/index.html	(from http://secure.gravatar.com/site/implement)
17:18:02	38574/38574	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:18:42%20GMT	http://secure.gravatar.com/site/implement/profiles/json/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/site/implement/profiles/json/index.html	(from http://secure.gravatar.com/site/implement)
17:18:03	37220/37220	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:18:44%20GMT	http://secure.gravatar.com/site/implement/profiles/xml/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/site/implement/profiles/xml/index.html	(from http://secure.gravatar.com/site/implement)
17:18:03	37387/37387	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:18:44%20GMT	http://secure.gravatar.com/site/implement/profiles/php/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/site/implement/profiles/php/index.html	(from http://secure.gravatar.com/site/implement)
17:18:03	36138/36138	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:18:44%20GMT	http://secure.gravatar.com/site/implement/profiles/vcf/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/site/implement/profiles/vcf/index.html	(from http://secure.gravatar.com/site/implement)
17:18:06	37094/37094	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:18:46%20GMT	http://secure.gravatar.com/site/implement/profiles/qr/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/site/implement/profiles/qr/index.html	(from http://secure.gravatar.com/site/implement)
17:18:06	37411/37411	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:18:47%20GMT	http://secure.gravatar.com/site/implement/profiles/jsapi/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/site/implement/profiles/jsapi/index.html	(from http://secure.gravatar.com/site/implement)
17:18:07	38160/38160	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:18:48%20GMT	http://secure.gravatar.com/site/implement/xmlrpc/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/site/implement/xmlrpc/index.html	(from http://secure.gravatar.com/site/implement)
17:18:07	34747/34747	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:18:48%20GMT	http://secure.gravatar.com/support/what-is-gravatar/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/support/what-is-gravatar/index.html	(from http://secure.gravatar.com/support/)
17:18:10	35917/35917	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:18:50%20GMT	http://secure.gravatar.com/support/how-to-sign-up/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/support/how-to-sign-up/index.html	(from http://secure.gravatar.com/support/)
17:18:10	35515/35515	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:18:51%20GMT	http://secure.gravatar.com/support/no-confirmation-email/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/support/no-confirmation-email/index.html	(from http://secure.gravatar.com/support/)
17:18:10	35270/35270	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:18:51%20GMT	http://secure.gravatar.com/support/existing-account/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/support/existing-account/index.html	(from http://secure.gravatar.com/support/)
17:18:11	36642/36642	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:18:52%20GMT	http://secure.gravatar.com/support/activating-your-account/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/support/activating-your-account/index.html	(from http://secure.gravatar.com/support/)
17:18:12	35490/35490	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:18:54%20GMT	http://secure.gravatar.com/support/gravatar-locations/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/support/gravatar-locations/index.html	(from http://secure.gravatar.com/support/)
17:18:12	37149/37149	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:18:55%20GMT	http://secure.gravatar.com/support/faq/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/support/faq/index.html	(from http://secure.gravatar.com/support/)
17:18:13	34848/34848	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:18:55%20GMT	http://secure.gravatar.com/support/gravatar-languages/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/support/gravatar-languages/index.html	(from http://secure.gravatar.com/support/)
17:18:14	56904/56904	---MCZ	200	added ('OK')	application/json	date:Wed,%2018%20Jan%202023%2020:18:56%20GMT	https://nataliafaria.arq.br/wp-json/wp/v2/posts/1402	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/wp-json/wp/v2/posts/1402.json	(from https://nataliafaria.arq.br/quarto-da-selena/)
17:18:15	34946/34946	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:18:56%20GMT	http://secure.gravatar.com/support/resetting-your-password/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/support/resetting-your-password/index.html	(from http://secure.gravatar.com/support/)
17:18:15	34657/34657	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:18:56%20GMT	http://secure.gravatar.com/support/changing-your-password/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/support/changing-your-password/index.html	(from http://secure.gravatar.com/support/)
17:18:15	34630/34630	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:18:57%20GMT	http://secure.gravatar.com/support/recycling-profiles/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/support/recycling-profiles/index.html	(from http://secure.gravatar.com/support/)
17:18:16	34753/34753	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:18:59%20GMT	http://secure.gravatar.com/support/deleting-accounts/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/support/deleting-accounts/index.html	(from http://secure.gravatar.com/support/)
17:18:16	35080/35080	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:18:59%20GMT	http://secure.gravatar.com/support/wordpress-accounts/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/support/wordpress-accounts/index.html	(from http://secure.gravatar.com/support/)
17:18:18	34923/34923	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:18:59%20GMT	http://secure.gravatar.com/support/about-profiles/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/support/about-profiles/index.html	(from http://secure.gravatar.com/support/)
